country,customer_id,boxes_taken,activation_channel,state,recipe_score_count,recipe_score_freq,app_uses,app_store
AU,2667,75,C,C,55,0,50,itunes
AU,2668,30,A,W,60,0,15,itunes
AU,2669,205,A,S,45,0,20,google
AU,2670,65,E,C,75,0.2,25,itunes
AU,2671,25,C,N,45,0.333333333,0,itunes
AU,2672,55,F,N,45,0,15,itunes
AU,2673,115,E,N,55,0,25,itunes
AU,2674,15,C,C,45,0,0,
AU,2675,30,C,L,65,0,20,google
AU,2676,60,B,W,60,0,25,itunes
AU,2677,15,A,T,45,0.333333333,30,itunes
AU,2678,75,C,L,65,0,20,itunes
AU,2679,15,E,S,60,0,45,itunes
AU,2680,125,C,S,45,0,20,itunes
AU,2681,105,B,L,75,0.066666667,25,itunes
AU,2682,50,C,L,60,0,45,itunes
AU,2683,50,C,C,55,0,15,google
AU,2684,15,A,C,45,0,45,itunes
AU,2685,30,B,C,75,0.133333333,5,itunes
AU,2686,20,A,N,55,0,140,itunes
AU,2687,55,B,C,60,0,25,itunes
AU,2688,35,C,N,45,0,45,itunes
AU,2689,245,C,T,45,0,75,itunes
AU,2690,250,E,N,60,0.333333333,0,itunes
AU,2691,20,A,A,45,0,0,
AU,2692,70,C,N,60,0,30,itunes
AU,2693,155,E,N,65,0,0,itunes
AU,2694,125,B,C,50,0,25,google
AU,2695,55,C,W,45,0,70,itunes
AU,2696,20,A,T,55,0,5,itunes
AU,2697,15,C,W,65,0,10,itunes
AU,2698,15,C,L,65,0,45,google
AU,2699,15,B,N,45,0,35,itunes
AU,2700,25,A,C,45,0,5,itunes
AU,2701,195,C,N,45,0,20,itunes
AU,2702,230,C,L,60,0,30,itunes
AU,2703,75,C,N,55,0,35,itunes
AU,2704,25,C,L,65,0,60,itunes
AU,2705,35,C,L,75,0,10,itunes
AU,2706,265,E,N,45,0.444444444,5,itunes
AU,2707,50,B,L,75,0,5,itunes
AU,2708,60,C,C,45,0.111111111,40,itunes
AU,2709,150,A,C,45,0.222222222,25,itunes
AU,2710,40,E,W,55,0.363636364,20,itunes
AU,2711,45,C,L,45,0,0,itunes
AU,2712,50,C,C,60,0,0,itunes
AU,2713,100,A,C,45,0,25,itunes
AU,2714,260,C,N,45,0,15,itunes
AU,2715,40,A,L,45,0.666666667,30,itunes
AU,2716,105,B,L,55,0.272727273,30,itunes
AU,2717,15,C,W,45,0,25,itunes
AU,2718,90,C,L,60,0,15,itunes
AU,2719,120,A,N,45,0,30,itunes
AU,2720,40,C,C,75,0,10,itunes
AU,2721,15,F,S,60,0,0,
AU,2722,55,C,L,60,0,15,itunes
AU,2723,70,A,C,55,0,20,itunes
AU,2724,255,C,C,45,0,20,itunes
AU,2725,20,F,C,60,0,35,google
AU,2726,30,C,C,45,0.666666667,20,itunes
AU,2727,50,A,L,45,0.333333333,5,itunes
AU,2728,35,C,L,75,0.666666667,20,google
AU,2729,105,C,L,45,0,35,itunes
AU,2730,45,C,C,65,0.615384615,30,itunes
AU,2731,20,C,L,45,0.666666667,40,itunes
AU,2732,15,F,L,45,0.222222222,15,google
AU,2733,105,E,N,65,0.230769231,35,itunes
AU,2734,15,C,S,45,0,45,itunes
AU,2735,85,C,C,45,0.333333333,35,itunes
AU,2736,45,B,S,75,0,40,google
AU,2737,15,A,N,60,0,20,itunes
AU,2738,95,C,W,45,0,40,itunes
AU,2739,75,C,C,60,0,25,itunes
AU,2740,65,E,C,60,0,60,itunes
AU,2741,215,B,W,75,0,45,itunes
AU,2742,75,C,C,45,0,30,itunes
AU,2743,25,F,L,75,0,35,itunes
AU,2744,25,A,N,60,0,5,itunes
AU,2745,30,A,L,60,0.666666667,25,itunes
AU,2746,105,F,N,60,0,5,itunes
AU,2747,15,C,L,75,0,40,itunes
AU,2748,125,E,N,55,0.909090909,15,itunes
AU,2749,30,F,S,70,0,20,itunes
AU,2750,75,B,N,60,0.75,35,itunes
AU,2751,110,F,N,75,0.266666667,25,itunes
AU,2752,15,C,N,75,0,15,itunes
AU,2753,15,C,L,75,0,20,itunes
AU,2754,85,C,L,60,0,25,itunes
AU,2755,85,C,C,45,0,20,itunes
AU,2756,15,C,T,45,0,15,itunes
AU,2757,15,C,W,55,0,5,google
AU,2758,25,C,N,55,0,40,itunes
AU,2759,25,F,N,45,0,15,itunes
AU,2760,15,C,A,50,0,20,itunes
AU,2761,50,C,C,45,0,35,itunes
AU,2762,30,C,W,45,0,25,google
AU,2763,15,F,N,45,0,5,itunes
AU,2764,15,C,T,45,0,35,itunes
AU,2765,20,F,N,50,0,0,
AU,2766,200,C,L,60,0.083333333,30,google
AU,2767,25,F,S,45,0.333333333,80,itunes
AU,2768,15,A,S,75,0,30,itunes
AU,2769,15,F,N,60,0,15,itunes
AU,2770,20,D,L,45,0,25,itunes
AU,2771,25,D,C,60,0,30,itunes
AU,2772,240,B,N,60,0,30,itunes
AU,2773,140,C,C,75,0.133333333,10,itunes
AU,2774,15,A,L,45,0,10,itunes
AU,2775,75,D,C,60,0,15,itunes
AU,2776,80,F,L,45,0.333333333,0,
AU,2777,85,A,C,50,0,45,google
AU,2778,20,C,L,45,0,45,itunes
AU,2779,80,F,N,50,0,20,google
AU,2780,15,C,S,45,0,10,google
AU,2781,25,A,N,75,0,5,itunes
AU,2782,245,G,W,45,0,25,itunes
AU,2783,105,C,T,45,0,25,itunes
AU,2784,15,A,N,45,0,25,itunes
AU,2785,30,F,N,95,0,15,itunes
AU,2786,25,C,W,60,0,60,google
AU,2787,40,A,L,45,0,25,google
AU,2788,150,C,C,60,0.666666667,0,
AU,2789,15,C,N,55,0,20,itunes
AU,2790,15,C,C,45,0,20,itunes
AU,2791,40,B,L,60,0,20,itunes
AU,2792,20,C,C,55,0,15,itunes
AU,2793,25,C,C,55,0,50,itunes
AU,2794,50,B,L,45,0,45,itunes
AU,2795,20,A,W,45,0,20,itunes
AU,2796,20,C,L,55,0.363636364,110,itunes
AU,2797,15,C,S,45,0,0,
AU,2798,20,A,L,45,0,0,
AU,2799,60,A,C,60,0.083333333,25,itunes
AU,2800,185,F,N,75,0,100,itunes
AU,2801,15,A,C,60,0,30,itunes
AU,2802,20,C,L,45,0.111111111,5,itunes
AU,2803,25,C,C,70,0,20,itunes
AU,2804,25,C,L,45,0,0,
AU,2805,35,D,C,45,0,5,itunes
AU,2806,200,C,N,45,0,10,itunes
AU,2807,90,F,C,50,0,20,itunes
AU,2808,25,D,N,45,0,35,itunes
AU,2809,90,F,S,45,0.333333333,5,google
AU,2810,20,B,S,45,0,25,google
AU,2811,230,C,N,75,0,20,google
AU,2812,40,F,L,45,0,10,itunes
AU,2813,145,A,N,45,0,0,itunes
AU,2814,40,B,L,45,0,30,itunes
AU,2815,25,F,C,75,0,45,google
AU,2816,20,C,S,45,0,65,itunes
AU,2817,15,C,L,55,0,35,itunes
AU,2818,210,A,C,65,0.230769231,35,itunes
AU,2819,35,A,N,55,0,25,google
AU,2820,25,C,C,55,0,20,itunes
AU,2821,65,C,S,75,0,45,google
AU,2822,30,E,C,55,0.454545455,45,itunes
AU,2823,15,C,C,45,0,30,itunes
AU,2824,130,C,L,60,0,30,itunes
AU,2825,100,B,S,45,0.888888889,85,itunes
AU,2826,195,C,L,65,0,25,itunes
AU,2827,20,C,C,55,0.272727273,35,itunes
AU,2828,20,E,L,60,0,15,itunes
AU,2829,40,A,L,75,0,25,itunes
AU,2830,30,A,C,70,0,5,google
AU,2831,25,A,S,60,0,20,itunes
AU,2832,20,B,C,55,0,55,itunes
AU,2833,75,A,L,45,0,90,itunes
AU,2834,30,D,N,45,0,25,itunes
AU,2835,15,A,L,45,0,0,
AU,2836,110,F,L,60,0,40,google
AU,2837,65,E,N,75,0.4,15,google
AU,2838,15,C,L,65,0,5,itunes
AU,2839,15,F,S,65,0,0,
AU,2840,110,F,L,60,0,25,itunes
AU,2841,15,C,L,45,0.111111111,40,google
AU,2842,70,A,C,60,0,5,itunes
AU,2843,70,G,N,60,0.833333333,35,itunes
AU,2844,20,C,L,75,0.333333333,25,itunes
AU,2845,65,C,C,50,1,0,
AU,2846,15,F,C,45,0,20,google
AU,2847,125,F,L,60,0,70,itunes
AU,2848,15,B,W,75,0,70,itunes
AU,2849,15,F,C,60,0,0,
AU,2850,35,C,S,45,0.222222222,95,itunes
AU,2851,15,G,S,45,0,10,itunes
AU,2852,65,C,L,45,0,20,itunes
AU,2853,50,C,L,60,0,25,itunes
AU,2854,15,C,L,45,0.222222222,35,google
AU,2855,20,C,C,55,0,30,itunes
AU,2856,55,B,L,60,0,25,itunes
AU,2857,20,C,C,75,0,50,itunes
AU,2858,190,F,S,45,0,20,itunes
AU,2859,20,C,L,50,0,110,itunes
AU,2860,60,C,N,55,0,15,itunes
AU,2861,115,E,C,75,0,5,itunes
AU,2862,15,B,N,45,0,15,google
AU,2863,15,C,C,45,0.222222222,20,itunes
AU,2864,40,E,L,45,0,5,itunes
AU,2865,40,E,L,60,0,0,itunes
AU,2866,195,B,N,45,0.111111111,25,google
AU,2867,25,C,N,55,0.454545455,25,itunes
AU,2868,95,B,N,50,0,35,itunes
AU,2869,50,F,L,70,0,20,itunes
AU,2870,15,G,L,45,0,25,itunes
AU,2871,40,A,W,65,0.384615385,60,itunes
AU,2872,45,E,L,60,0.333333333,10,itunes
AU,2873,20,G,N,45,0,25,itunes
AU,2874,20,C,N,45,0,45,itunes
AU,2875,45,F,S,70,0.142857143,25,itunes
AU,2876,30,B,C,45,0,20,itunes
AU,2877,55,F,L,45,0,20,itunes
AU,2878,220,B,C,60,0.083333333,20,google
AU,2879,180,E,L,45,0.222222222,45,itunes
AU,2880,215,A,N,60,0,70,google
AU,2881,15,D,T,45,0.222222222,25,itunes
AU,2882,105,A,L,45,0.333333333,55,itunes
AU,2883,35,A,C,75,0,20,itunes
AU,2884,215,F,C,60,0,20,itunes
AU,2885,45,F,N,45,0,20,google
AU,2886,30,C,C,45,0,45,itunes
AU,2887,15,A,N,45,0,30,itunes
AU,2888,55,C,C,45,0,10,itunes
AU,2889,30,B,N,60,0.333333333,15,itunes
AU,2890,30,B,C,75,0,5,itunes
AU,2891,20,A,L,75,0,10,google
AU,2892,85,A,C,75,0,20,itunes
AU,2893,25,B,C,55,0,55,itunes
AU,2894,160,D,N,45,0,5,itunes
AU,2895,30,C,S,45,0,20,google
AU,2896,125,E,T,45,0,35,itunes
AU,2897,50,E,W,45,0,5,itunes
AU,2898,150,G,N,45,0,25,google
AU,2899,220,C,C,75,0.133333333,45,itunes
AU,2900,45,F,N,45,0,15,itunes
AU,2901,20,B,C,45,0.333333333,0,
AU,2902,20,C,L,65,0,60,itunes
AU,2903,35,F,T,45,0,5,itunes
AU,2904,15,C,C,75,0,0,
AU,2905,20,C,L,45,0,40,itunes
AU,2906,20,A,N,45,0,0,itunes
AU,2907,70,C,C,75,0,50,google
AU,2908,20,C,N,45,0.333333333,45,itunes
AU,2909,140,C,S,65,0,0,itunes
AU,2910,160,E,N,60,0.5,10,itunes
AU,2911,250,C,N,75,0,20,itunes
AU,2912,60,E,N,45,0.666666667,15,itunes
AU,2913,85,F,C,60,0,0,itunes
AU,2914,20,A,N,45,0.222222222,25,itunes
AU,2915,115,A,N,45,0.222222222,35,itunes
AU,2916,60,C,L,75,1,30,google
AU,2917,45,F,W,75,0.333333333,30,google
AU,2918,130,F,A,75,0.333333333,15,itunes
AU,2919,250,B,C,45,1,0,itunes
AU,2920,40,F,S,75,0,55,itunes
AU,2921,95,C,C,65,0.230769231,25,itunes
AU,2922,40,C,C,70,0.214285714,0,itunes
AU,2923,15,C,L,75,0,0,
AU,2924,40,B,L,75,0,25,itunes
AU,2925,90,C,S,70,0,50,itunes
AU,2926,15,C,C,60,0,0,
AU,2927,25,F,S,55,0.818181818,5,google
AU,2928,85,A,N,45,0,15,google
AU,2929,60,C,W,45,0.333333333,20,google
AU,2930,45,C,L,75,0,45,itunes
AU,2931,30,B,N,75,0,30,itunes
AU,2932,100,C,C,55,0,60,itunes
AU,2933,50,C,N,45,0.111111111,25,itunes
AU,2934,145,G,L,65,1,20,google
AU,2935,50,F,W,45,0.333333333,25,itunes
AU,2936,60,C,C,60,0.666666667,25,itunes
AU,2937,25,F,N,45,0,15,itunes
AU,2938,75,F,L,55,0,45,itunes
AU,2939,20,C,L,45,0,25,itunes
AU,2940,30,F,N,45,0,30,google
AU,2941,15,E,W,75,0.6,25,itunes
AU,2942,165,C,W,60,0,25,itunes
AU,2943,125,A,L,45,0,5,google
AU,2944,25,A,C,75,0,5,itunes
AU,2945,50,G,,45,0,10,itunes
AU,2946,30,C,L,45,0,30,itunes
AU,2947,30,D,W,45,0,20,itunes
AU,2948,30,A,L,45,0,25,google
AU,2949,95,C,L,70,0.285714286,25,itunes
AU,2950,25,B,N,60,0,5,itunes
AU,2951,30,G,S,75,0,40,itunes
AU,2952,25,B,W,45,0,20,itunes
AU,2953,150,F,L,60,0.333333333,5,itunes
AU,2954,15,A,S,60,0.25,55,itunes
AU,2955,20,F,W,75,0,20,google
AU,2956,15,B,C,75,0,0,
AU,2957,15,C,C,55,0,50,google
AU,2958,90,E,C,75,0.066666667,25,google
AU,2959,230,C,L,45,0,40,itunes
AU,2960,25,E,C,45,0.222222222,25,itunes
AU,2961,30,C,L,45,0.555555556,40,google
AU,2962,15,C,C,45,0,100,google
AU,2963,15,F,C,60,0,20,google
AU,2964,20,C,L,65,0,25,itunes
AU,2965,50,C,T,45,0,35,itunes
AU,2966,15,A,A,45,0,30,itunes
AU,2967,15,F,L,45,0,15,itunes
AU,2968,30,A,S,45,0,15,itunes
AU,2969,15,G,L,45,0.333333333,70,itunes
AU,2970,35,F,N,75,0.333333333,0,itunes
AU,2971,85,C,N,75,0,0,itunes
AU,2972,100,C,N,75,0,20,google
AU,2973,240,C,N,50,0.7,25,itunes
AU,2974,65,B,N,45,0,30,itunes
AU,2975,15,E,L,45,0,25,google
AU,2976,105,D,L,45,0.111111111,30,google
AU,2977,35,C,C,65,0,30,itunes
AU,2978,230,C,N,45,0,0,itunes
AU,2979,55,E,N,60,0,35,google
AU,2980,25,C,C,45,0,20,google
AU,2981,150,F,N,75,0,35,itunes
AU,2982,30,C,C,55,0,20,itunes
AU,2983,45,C,C,55,0,0,google
AU,2984,25,A,C,60,0,20,google
AU,2985,75,A,N,70,0,70,itunes
AU,2986,75,C,W,75,0,30,itunes
AU,2987,35,F,C,75,0,20,google
AU,2988,90,A,W,75,0,15,itunes
AU,2989,15,B,L,70,0.357142857,25,itunes
AU,2990,15,B,L,45,0,35,itunes
AU,2991,15,C,L,55,0.272727273,65,google
AU,2992,55,C,L,70,0,25,itunes
AU,2993,50,A,W,60,0,25,itunes
AU,2994,50,C,C,45,0,20,google
AU,2995,30,C,S,45,0,20,itunes
AU,2996,20,A,C,45,0.666666667,0,
AU,2997,25,C,L,60,0,0,
AU,2998,200,F,S,60,0,20,itunes
AU,2999,15,C,L,45,0,0,
AU,3000,160,C,N,45,0,30,itunes
AU,3001,20,A,S,75,0,235,itunes
AU,3002,30,F,W,45,0,15,itunes
AU,3003,55,C,N,60,0,0,
AU,3004,15,C,L,55,0,50,itunes
AU,3005,15,C,N,45,0,0,
AU,3006,20,B,L,75,0,30,itunes
AU,3007,200,B,L,60,0.083333333,20,itunes
AU,3008,110,F,N,60,0,30,itunes
AU,3009,15,E,C,60,0,25,itunes
AU,3010,195,E,N,45,0,30,itunes
AU,3011,20,C,W,75,0,50,itunes
AU,3012,20,F,C,60,0.333333333,10,itunes
AU,3013,20,C,W,60,0,25,itunes
AU,3014,15,A,L,75,0,20,itunes
AU,3015,20,C,L,45,0,0,
AU,3016,40,C,L,60,0,45,itunes
AU,3017,80,C,C,65,0.076923077,15,itunes
AU,3018,175,E,L,45,0,15,google
AU,3019,15,C,N,55,0,45,google
AU,3020,20,A,S,65,0,30,itunes
AU,3021,15,C,C,65,0,25,google
AU,3022,90,B,A,60,0,30,itunes
AU,3023,30,A,N,45,0,20,itunes
AU,3024,50,C,N,45,0,0,
AU,3025,25,D,C,45,0.666666667,25,itunes
AU,3026,235,C,N,45,0,0,itunes
AU,3027,25,E,N,75,0,20,itunes
AU,3028,15,C,W,60,0,0,
AU,3029,85,C,L,75,0,10,itunes
AU,3030,215,C,L,60,0,25,itunes
AU,3031,50,C,C,60,0,15,itunes
AU,3032,40,C,C,65,0,5,itunes
AU,3033,45,C,N,75,0,15,itunes
AU,3034,45,D,L,45,0,35,itunes
AU,3035,80,F,N,60,0.25,20,itunes
AU,3036,25,F,L,45,0,5,itunes
AU,3037,15,B,L,60,0.333333333,30,itunes
AU,3038,180,C,W,60,0.083333333,25,itunes
AU,3039,15,F,C,60,0,20,itunes
AU,3040,45,A,N,60,0,35,google
AU,3041,15,E,L,75,0,30,google
AU,3042,20,C,C,45,0,50,itunes
AU,3043,25,C,L,45,0,25,itunes
AU,3044,40,F,L,75,0,10,itunes
AU,3045,105,G,N,60,0,10,google
AU,3046,25,F,N,60,0.333333333,25,itunes
AU,3047,145,B,T,75,0,25,itunes
AU,3048,25,C,N,70,0,45,itunes
AU,3049,100,F,N,45,0,0,itunes
AU,3050,40,F,N,45,0.333333333,110,itunes
AU,3051,80,F,L,45,0,20,itunes
AU,3052,250,F,A,60,0.333333333,30,itunes
AU,3053,15,E,W,65,0,35,itunes
AU,3054,25,C,L,50,0,0,
AU,3055,195,B,C,45,0,20,itunes
AU,3056,25,C,S,75,0,30,itunes
AU,3057,240,A,C,60,0,15,itunes
AU,3058,145,E,W,45,0,10,itunes
AU,3059,65,A,L,75,0,45,itunes
AU,3060,170,C,A,75,0,25,google
AU,3061,15,A,W,50,0,0,
AU,3062,25,A,L,75,0,25,google
AU,3063,110,C,L,60,0,40,itunes
AU,3064,125,D,N,55,0,0,
AU,3065,80,A,,75,0.6,35,itunes
AU,3066,15,C,N,45,0.111111111,15,itunes
AU,3067,40,C,L,55,0,20,itunes
AU,3068,165,E,C,75,0,20,itunes
AU,3069,15,F,W,60,0,15,itunes
AU,3070,160,C,T,75,0.333333333,20,itunes
AU,3071,35,A,S,75,0.2,40,itunes
AU,3072,45,A,L,45,0,50,itunes
AU,3073,100,F,C,100,0.2,25,google
AU,3074,15,F,L,60,0,0,
AU,3075,60,C,W,50,0,0,
AU,3076,20,E,N,55,0.181818182,35,itunes
AU,3077,60,F,W,75,0,5,itunes
AU,3078,25,C,C,60,0.166666667,5,google
AU,3079,200,C,S,75,0.533333333,35,itunes
AU,3080,25,C,S,45,0,30,itunes
AU,3081,110,A,L,75,0.333333333,0,google
AU,3082,30,C,C,70,0,30,itunes
AU,3083,60,C,L,75,0.6,15,itunes
AU,3084,90,F,C,45,0,0,
AU,3085,35,C,L,55,0,40,itunes
AU,3086,40,F,C,45,0,25,itunes
AU,3087,65,F,L,50,0,15,itunes
AU,3088,25,F,C,60,0,30,itunes
AU,3089,30,F,N,45,0,0,
AU,3090,40,C,C,75,0,0,itunes
AU,3091,20,C,W,70,0.285714286,35,itunes
AU,3092,15,C,N,45,0,25,itunes
AU,3093,245,C,C,45,0,0,itunes
AU,3094,80,C,W,75,0,20,itunes
AU,3095,45,C,C,60,0,25,google
AU,3096,25,C,S,75,0,20,itunes
AU,3097,85,F,L,45,0.222222222,20,itunes
AU,3098,30,C,L,65,0,35,itunes
AU,3099,70,F,L,45,0,15,itunes
AU,3100,235,F,N,60,0,0,itunes
AU,3101,15,A,N,75,0.266666667,55,itunes
AU,3102,70,C,L,45,0.333333333,30,itunes
AU,3103,120,C,L,60,0,25,itunes
AU,3104,25,A,C,45,0,15,itunes
AU,3105,35,A,W,45,0,30,itunes
AU,3106,30,C,S,45,0,30,itunes
AU,3107,65,C,W,50,0,30,itunes
AU,3108,35,A,L,45,0.333333333,20,itunes
AU,3109,15,C,C,75,0,15,itunes
AU,3110,115,C,N,75,0,30,google
AU,3111,80,C,C,45,0,10,itunes
AU,3112,70,C,W,65,0,20,itunes
AU,3113,25,C,L,75,0.333333333,20,itunes
AU,3114,25,C,L,60,0.166666667,30,google
AU,3115,240,F,C,70,0,50,itunes
AU,3116,120,D,W,45,0,25,itunes
AU,3117,115,C,T,60,0,20,google
AU,3118,135,C,N,75,0,25,itunes
AU,3119,35,F,W,45,0,0,
AU,3120,30,B,N,45,0.111111111,25,itunes
AU,3121,55,A,L,75,0,0,itunes
AU,3122,220,B,C,75,0,30,itunes
AU,3123,250,B,S,75,0.333333333,75,itunes
AU,3124,100,A,C,60,0,0,
AU,3125,40,C,L,45,0,55,itunes
AU,3126,35,A,C,50,0,55,itunes
AU,3127,25,B,C,45,0,130,itunes
AU,3128,15,C,C,75,0,95,google
AU,3129,30,C,N,65,0,0,
AU,3130,175,C,N,55,0,30,google
AU,3131,15,A,N,45,0,35,itunes
AU,3132,30,D,N,45,0.444444444,0,
AU,3133,25,F,A,50,0,25,itunes
AU,3134,15,A,W,70,0,5,itunes
AU,3135,30,F,L,50,0,15,itunes
AU,3136,20,C,L,45,0,10,google
AU,3137,25,C,C,45,0,15,itunes
AU,3138,30,F,C,75,0,0,
AU,3139,60,A,W,60,0,55,itunes
AU,3140,15,C,C,50,0,60,itunes
AU,3141,65,C,C,50,0,15,google
AU,3142,15,C,N,60,0,50,itunes
AU,3143,15,C,N,45,0,0,
AU,3144,30,C,N,55,0,20,google
AU,3145,20,A,W,70,0.142857143,195,itunes
AU,3146,15,C,L,75,0,35,itunes
AU,3147,70,F,C,45,0,20,itunes
AU,3148,110,A,C,60,0,15,google
AU,3149,150,C,L,45,0,25,google
AU,3150,35,E,S,45,0,25,google
AU,3151,100,C,A,45,0,0,
AU,3152,250,A,N,45,0.333333333,5,itunes
AU,3153,140,A,L,65,0.153846154,20,itunes
AU,3154,25,F,L,45,0,0,
AU,3155,25,A,N,55,0,10,google
AU,3156,20,A,C,75,0,20,itunes
AU,3157,55,A,L,75,0,70,itunes
AU,3158,15,A,C,75,0,10,itunes
AU,3159,65,C,W,45,0.222222222,25,itunes
AU,3160,25,E,N,65,0,55,itunes
AU,3161,55,C,C,70,0.071428571,35,google
AU,3162,15,F,N,45,0,20,google
AU,3163,55,C,C,50,0.3,0,
AU,3164,25,C,L,60,0,0,
AU,3165,30,C,L,60,0,0,
AU,3166,85,C,L,45,0,0,
AU,3167,180,C,N,75,0.066666667,25,itunes
AU,3168,15,C,C,70,0.428571429,45,itunes
AU,3169,50,C,N,50,0,0,
AU,3170,30,A,W,45,0,60,itunes
AU,3171,95,G,N,45,0,20,itunes
AU,3172,20,C,T,60,0,15,itunes
AU,3173,20,A,W,55,0,30,itunes
AU,3174,30,C,T,50,0.5,60,itunes
AU,3175,175,A,L,45,0,0,google
AU,3176,35,C,N,45,0,30,itunes
AU,3177,90,G,N,75,0,0,google
AU,3178,135,E,N,45,0,35,itunes
AU,3179,30,E,L,45,0,0,
AU,3180,25,D,C,45,0,25,google
AU,3181,20,C,N,50,0,65,itunes
AU,3182,40,A,W,45,0,40,google
AU,3183,150,C,N,60,0,0,
AU,3184,20,C,W,45,0.111111111,30,itunes
AU,3185,35,C,N,50,0,25,itunes
AU,3186,45,E,C,45,0,5,itunes
AU,3187,15,B,L,45,0,55,google
AU,3188,95,D,W,45,0.222222222,30,itunes
AU,3189,20,D,W,45,0,25,itunes
AU,3190,20,C,C,50,0,0,
AU,3191,115,C,C,55,0,15,itunes
AU,3192,200,C,W,60,0,20,itunes
AU,3193,25,C,N,75,0.8,30,google
AU,3194,40,C,N,55,0.090909091,35,google
AU,3195,50,F,L,50,0,65,itunes
AU,3196,195,A,N,70,0,0,
AU,3197,40,C,L,50,0,40,google
AU,3198,245,A,N,45,0,20,itunes
AU,3199,40,C,L,60,0,30,itunes
AU,3200,30,G,N,60,0.25,25,itunes
AU,3201,100,C,L,75,0,35,itunes
AU,3202,15,F,L,45,0,30,itunes
AU,3203,65,B,N,60,0,35,itunes
AU,3204,15,A,C,55,0,15,google
AU,3205,55,C,C,55,0,0,
AU,3206,95,A,C,75,0,40,itunes
AU,3207,110,C,N,45,0,20,itunes
AU,3208,40,E,N,45,0,25,google
AU,3209,40,C,L,60,0,25,itunes
AU,3210,20,E,C,60,0,45,itunes
AU,3211,25,B,W,45,0,25,itunes
AU,3212,215,B,N,45,0,25,itunes
AU,3213,180,A,N,45,0,10,itunes
AU,3214,130,F,L,75,0.133333333,30,itunes
AU,3215,30,A,T,60,0,55,google
AU,3216,25,A,W,60,0,85,itunes
AU,3217,115,C,N,45,0,30,itunes
AU,3218,20,C,C,55,0,0,
AU,3219,220,C,N,50,0,0,
AU,3220,90,A,C,60,0,5,itunes
AU,3221,45,D,C,45,0,40,itunes
AU,3222,35,C,C,60,0.666666667,0,
AU,3223,15,C,C,60,0,30,itunes
AU,3224,20,C,L,45,0,0,
AU,3225,25,B,L,55,0,70,itunes
AU,3226,180,A,A,60,0,0,google
AU,3227,180,A,W,75,0,25,itunes
AU,3228,15,C,W,45,0,0,
AU,3229,60,F,L,75,0,35,itunes
AU,3230,245,A,L,60,0,25,google
AU,3231,45,C,L,60,0.416666667,75,itunes
AU,3232,30,F,S,60,0.333333333,5,itunes
AU,3233,20,F,L,60,0,0,
AU,3234,50,C,C,45,0,10,itunes
AU,3235,30,A,N,65,0,5,itunes
AU,3236,105,D,L,45,0,10,itunes
AU,3237,65,D,L,60,0.833333333,25,itunes
AU,3238,75,C,T,45,0,0,
AU,3239,65,C,,60,0,25,itunes
AU,3240,100,C,L,65,0,0,itunes
AU,3241,115,C,N,75,0,25,google
AU,3242,20,C,C,75,0.266666667,20,google
AU,3243,115,F,N,60,0,20,google
AU,3244,25,E,L,75,0,5,itunes
AU,3245,75,A,C,45,0,10,itunes
AU,3246,20,C,L,50,0,50,itunes
AU,3247,25,A,L,45,0,35,google
AU,3248,15,C,L,75,0,20,itunes
AU,3249,15,C,C,45,0,0,itunes
AU,3250,220,C,W,70,0,15,itunes
AU,3251,155,C,C,60,0.666666667,15,itunes
AU,3252,15,C,C,55,0,20,itunes
AU,3253,25,C,N,50,0,0,itunes
AU,3254,25,C,C,45,0,0,
AU,3255,235,F,C,60,0,20,itunes
AU,3256,20,A,N,60,0,0,
AU,3257,200,F,N,60,0,20,google
AU,3258,15,C,L,75,0,65,itunes
AU,3259,20,C,W,45,0,30,itunes
AU,3260,245,A,C,45,0,10,google
AU,3261,25,G,L,45,0.333333333,10,google
AU,3262,130,C,N,60,0,25,itunes
AU,3263,60,C,W,45,0.555555556,5,itunes
AU,3264,20,A,C,45,0,30,google
AU,3265,30,A,L,45,0,30,google
AU,3266,20,C,L,75,0,30,itunes
AU,3267,105,E,N,45,0,5,itunes
AU,3268,40,A,L,75,0.333333333,25,google
AU,3269,55,C,L,55,0,35,google
AU,3270,150,F,C,45,0.555555556,0,itunes
AU,3271,15,C,S,60,0,60,itunes
AU,3272,65,E,N,55,0.454545455,25,itunes
AU,3273,30,F,L,60,0,10,google
AU,3274,85,C,W,45,0.333333333,0,google
AU,3275,125,A,C,75,0,0,
AU,3276,155,F,L,45,0,40,itunes
AU,3277,130,F,L,45,0.111111111,20,itunes
AU,3278,100,C,L,75,0.333333333,35,itunes
AU,3279,65,C,T,45,0,50,itunes
AU,3280,50,F,L,75,0.733333333,40,itunes
AU,3281,120,C,L,70,0,0,
AU,3282,20,F,C,45,0,30,itunes
AU,3283,90,C,N,60,0,25,google
AU,3284,75,B,C,125,0,20,itunes
AU,3285,30,B,L,45,0,40,itunes
AU,3286,55,E,W,50,0,20,itunes
AU,3287,15,C,N,50,0,45,google
AU,3288,20,A,W,65,0,5,itunes
AU,3289,65,G,N,50,0.3,45,itunes
AU,3290,80,B,C,45,0,95,itunes
AU,3291,25,F,S,45,0.333333333,10,itunes
AU,3292,165,A,N,45,0,35,itunes
AU,3293,20,A,L,45,0.555555556,10,google
AU,3294,20,C,L,75,0,5,itunes
